user,uniqueidentifier1,uniqueidentifier2,uniqueidentifier3,Fraud
User_9248,13b690a9-3751-4802-af83-baf283797ff2,V2025,166701,0
User_9249,648c4735-fbdc-421f-b0f9-a6a19694aa69,B8258,193033,0
User_9250,a82852b4-8b2e-44b5-b624-0506c480140c,N1449,149607,0
User_9251,c508a958-6c66-48c2-97a5-4976e27d1f4c,M3064,177872,0
User_9252,8cdd895b-55fa-4e14-b0d2-9df2f87993af,M6563,170482,0
User_9253,75c13b66-89a1-4300-b398-4613aa26b892,E1711,159612,0
User_9254,076dbb12-389f-45d1-b11f-fc9278cc1f30,M6990,182627,0
User_9255,6bcfef8a-60b2-4d07-85e6-f8466bca88c2,U8076,164241,0
User_9256,6e45f3df-31f8-4cb5-a38f-7870fb3b8c2a,O4682,168089,1
User_9257,d1c5789c-87c8-4a3b-8ffb-d32916397cd1,N3454,112441,0
User_9258,933473d1-b0c1-4072-bd8f-d318920f26fb,R9169,124514,0
User_9259,4622e437-02d7-4842-b751-80319bb1f03f,O3324,182904,0
User_9260,13c458b5-b705-4e2d-8423-048e23921ec4,S6408,113812,0
User_9261,dbe2d016-c26c-4dda-a0fc-6ab617211a18,E8240,113683,0
User_9262,201c3a27-6260-409d-a696-4cdbb6031a6e,P5817,127785,1
User_9263,e0355c37-87b5-45d7-a9c6-2420f795e781,U9773,135752,0
User_9264,691b8ddb-199e-4ae6-a645-5c0aca148025,M5349,139631,0
User_9265,d743cb7f-f5bd-4568-9a6c-a0191e9dd068,O1212,110995,0
User_9266,98485bf9-b508-4fab-a7d4-70ebe341396b,R1160,101405,0
User_9267,7ca68e97-c7a3-430c-b353-e7d5e2392a70,R3425,182904,0
User_9268,64191e83-2fdc-4925-b8ce-dea40d08b5f7,A7078,179777,0
User_9269,78e7148f-a669-4f91-a62e-d63c7e17033f,Q6019,101002,0
User_9270,b96c4cd7-8e4d-4e60-a7dd-d056e6cb3d04,Y7708,107906,0
User_9271,16572a0a-b1f7-46bc-8a4e-e547dcc67473,I8079,160830,0
User_9272,9cf5fc15-bb41-4dca-be0b-e231fc75b9de,L9432,161020,0
User_9273,b8664737-1458-4817-9316-e49e292f6451,D1339,154970,0
User_9274,349d0368-dcfd-49aa-90e8-155777cd30a2,Z9001,145683,0
User_9275,53da6d9d-97c2-486f-a392-cbceb1160eb6,Y8102,111779,1
User_9276,76f9c06c-a8d3-4067-a3b7-35f714b79442,G9048,112314,1
User_9277,0b9ad1c2-32fc-4622-bf37-546d6306f706,E4770,193033,0
User_9278,4b825cfd-bda3-4f72-a1a3-18b2d1e572a8,Q8785,164091,0
User_9279,e504933d-4557-4ee7-9c22-d3073115b253,E1999,118654,0
User_9280,9e703af0-9f39-448b-a15a-86d51f2f58d3,Y7904,162107,1
User_9281,00547602-11b0-4539-bbe1-372d3f3a1285,O6592,104302,0
User_9282,afe5d6de-17d3-47bb-b573-d68102b30b16,W6652,141706,0
User_9283,5e1d5f5b-06ad-47c5-a301-43bfd2cc3614,D4074,156976,0
User_9284,560adb7d-8ef7-4875-b0c3-837337eef363,K7658,141767,0
User_9285,241d42e0-3060-4f38-a648-53caf13ad938,Z5168,167078,0
User_9286,ee0476cc-707a-4d93-8c3b-bd5bf9800abd,Z3841,195437,1
User_9287,90bbe607-a1eb-4000-9741-b4166ce12978,G2725,196912,1
User_9288,b25556cf-023d-407f-af1b-62932f6410b0,V6914,146134,0
User_9289,699fb9c4-4350-46f7-b7b3-d98b1ebe3441,Q9935,118213,1
User_9290,fa36404e-a790-414c-b24c-77145e4007d1,L6542,127928,0
User_9291,3c16710a-5e48-40bf-a3fb-dfa6448c7194,H3863,117321,0
User_9292,0565243c-2842-4466-aa4e-1e6d1d0103ed,I6214,111636,0
User_9293,dc306dc8-2cbe-41fe-b750-f70517e4e89b,C1936,112314,0
User_9294,ad3296a0-11ac-4225-b1fe-34c82fc63ab6,O6474,194338,0
User_9295,c68bf4df-acfd-4775-bb16-b557e20c3b78,R2400,192678,0
User_9296,ddfd86c5-e145-4aed-a48d-1fabea3a4552,O5343,193098,0
User_9297,3bb55448-8efb-4551-aca7-28f51794092b,F2629,140402,0
User_9298,14f03f7b-3ac9-4929-adcf-49af5531a957,P5015,178611,0
User_9299,ac0f1108-3fc5-4c22-964f-560413142d2d,C4776,173342,0
User_9300,4dace057-8a89-4a6c-b22b-034521748294,S1988,102734,0
User_9301,ca505df2-d885-4f13-b5bc-859c0d08d22e,U7567,100147,0
User_9302,bbf50d96-0bd7-4b7f-bd6e-3e84b6d88023,X8619,187802,0
User_9303,050f0c00-78fa-42fb-8c2d-b9a132d4459d,K8890,168219,0
User_9304,79b4bc28-90c5-459d-941b-dc0658147086,T9651,173342,0
User_9305,05777506-e40f-497a-9f9e-d1fe1e81cc57,Q4483,109492,0
User_9306,97f838cc-32fe-4859-99c6-91b09c06c8e3,Z6331,102269,0
User_9307,5cab75a7-43fb-472f-9717-51dae3670b8e,N8999,130027,0
User_9308,ff3c1ffa-7da0-411a-a105-1994f7f21932,I5651,190001,0
User_9309,e65f482d-1076-49c2-ae04-26b040ae5c04,C8707,176466,0
User_9310,2a679708-4311-47d6-b716-367416d055d6,T2805,101762,1
User_9311,aca90d72-fc86-4a2a-b0f4-0e4db0326f45,S6624,163740,0
User_9312,5affb46d-1cd5-456f-9f46-9fc1381bfea0,I6216,178077,0
User_9313,30e312c7-1278-47df-844d-cfd2d66199c6,X9964,174974,0
User_9314,8820c894-ea0b-4eee-bb99-c38554267676,T6266,162232,0
User_9315,66050384-b743-4623-b2a4-57c22b943ccf,F8331,131782,0
User_9316,50b6d5f5-0861-403f-9eec-a044ea0894f0,Z9756,129009,0
User_9317,cd571216-5241-467e-b42a-f7e60632feea,U6262,140726,0
User_9318,fc4cbff9-c37b-47e8-accf-8ae2a439021b,F8604,195260,0
User_9319,b995eb0c-c945-4bde-aa96-0e37dbc1de4f,Y1636,123675,0
User_9320,d5359957-9861-4167-b9d6-f1f8b2c96e89,P8787,183403,0
User_9321,fbf443b3-7896-4840-9fa6-ac02d5544e89,U4864,114984,0
User_9322,027ba175-847a-457b-837d-7f33d5556875,L9532,173430,0
User_9323,664819be-4eee-40b1-a51b-fccfe0f50b4d,G2011,131312,0
User_9324,9fbcac8c-8971-4978-ad0b-6649ae219f4d,U9773,185368,0
User_9325,52ae45f7-4cfb-466d-816b-21898d25abe7,E3434,198023,0
User_9326,35b0f3c2-3d4f-440c-b423-aae14ec4bbb9,N3797,176795,0
User_9327,0505cb1f-ba3e-4b1b-9889-d09094f9641f,H2345,139146,0
User_9328,db84ff76-6a67-46c7-8a18-1db14351acbd,H1414,174599,1
User_9329,4ac306fa-feaf-49bb-9bb8-5360850c41e0,R2622,183308,1
User_9330,199d468c-1410-4c6a-911a-9c621735f5a9,I7527,172235,1
User_9331,900b9217-bf94-423c-9cd6-71cfd5287039,F8398,197473,1
User_9332,cb34157c-5265-4d01-93d3-ac25f6805415,N4694,176445,0
User_9333,3244c663-1a32-4028-a1c5-13087e4ad8fa,F4403,182904,1
User_9334,87cfc462-aa69-45d7-982c-b1473da8a5c8,W2958,174435,0
User_9335,71bd57a8-40f8-4df0-95c6-70f6b4839084,O7576,160295,0
User_9336,8631ce63-320a-4c7d-94df-217b6686276d,D6354,106257,0
User_9337,60107a8f-7ed0-4931-a3bf-d50afe73c8ca,F5208,107356,0
User_9338,e538db49-bd59-4a5d-924d-fdcf8529d958,Y2130,154632,0
User_9339,755e70cc-626c-4484-893e-77f4f6a0c59b,X5583,117544,0
User_9340,e6f7c24f-d745-4060-ab7c-642362b96846,Z5003,160780,0
User_9341,9ad706e5-e687-44f7-88b6-bcc5718580f4,R6840,178294,0
User_9342,13270325-6f0b-4f82-9915-f68b5709a44f,O8426,152609,0
User_9343,c117d3e7-f1f8-4856-b8bb-18aab95735cb,Z9758,114451,0
User_9344,5f0bb91c-32e6-455b-b056-43d8abfb6978,L5584,174306,0
User_9345,959a6b95-3e37-436c-a112-563cc25f825b,C8892,162988,0
User_9346,46683a1b-9850-476f-b498-5962580c75e5,H8743,132400,0
User_9347,d5c5783a-3400-4a6e-8b43-38ee8d4eebbb,L5584,163971,0
User_9348,b19ac3de-e2d6-48f7-805a-41fb91c02f47,Q3154,131824,0
User_9349,3224a13b-e00b-4980-9f15-82b708ca2720,Z6803,163444,0
User_9350,052b11d8-e1f7-4bd0-bb04-3d54dbb14759,Z1444,145754,0
User_9351,8d11e7e2-fa88-4d80-bbdf-f1e920d37973,S2143,106856,0
User_9352,9e74acd8-4b6f-417c-b189-ed84832e09df,N6824,138911,1
User_9353,a3feaf7b-3f36-4f0a-8dc0-f9b851f8b884,P2616,194460,0
User_9354,4de38e2c-42bd-4b89-ad67-70734fd248f8,Y7090,181447,0
User_9355,f2619b72-f85e-4085-b9d6-5c0ff5b30896,M2126,177410,1
User_9356,b8ed1397-0112-4cf6-baf8-c046ca2f7633,E9704,190409,0
User_9357,d6f4c7d0-a8d8-4bd2-859e-361fb85fb1a4,Z6845,142922,0
User_9358,29c43cf3-ad9a-41a1-9964-1ca314a70c5d,O4137,192692,0
User_9359,5f40d046-be15-4048-9677-a0940fd139e7,R5748,177638,0
User_9360,bc254194-989c-4033-bf6d-a4f2eff6190f,D6354,132661,0
User_9361,262b4b3d-b0e7-4f15-a28f-48f385ce623c,G2977,137277,0
User_9362,531313ba-b64d-4f84-82ca-d278bbfd35fa,U7602,111382,1
User_9363,6ee151f1-5965-4be0-bf50-d95978e72e5a,R9904,173986,0
User_9364,30ab8075-cf27-495f-9a80-8e46f48b8c92,E9168,174997,0
User_9365,74905dd8-378b-4255-bdc2-5d084f3e7ce9,X6063,138164,0
User_9366,0b52a85c-47f4-4b64-bec1-8f6e49539f08,V1821,188185,0
User_9367,47377ee7-bb71-41b3-921b-9ac797da2400,D9243,191790,0
User_9368,0134d2b4-19a4-43d4-89d9-bb884a2dd303,M8953,101138,0
User_9369,d638ae4f-3838-4d1d-9d71-1220e3609c19,A4906,146818,0
User_9370,620b0bf7-3513-4e31-b89e-d263942fcc11,Z7513,153626,0
User_9371,1c208b85-c2cc-412d-bf4e-5595d54ffab1,T9920,128624,0
User_9372,8804ca28-9507-45c1-bb10-65a8b158e248,V5873,162642,0
User_9373,2365a049-4c4c-4bfa-bc57-31f2a72f986e,Q2665,140005,0
User_9374,b471c47c-36c5-4e94-b7b1-e1fd58578ee5,O6531,101086,0
User_9375,22895251-3c3b-4c8e-9e96-5710a3abc5b5,T8016,189027,0
User_9376,300e8189-fafe-4474-97df-74d2c9ffc059,Z3767,106785,0
User_9377,00e1156f-1030-4962-8665-434704608ac6,E8084,194187,0
User_9378,fc9978f8-f395-4818-be67-65a9b7e44c17,C1777,125687,0
User_9379,5dfeeac9-3f66-4b36-aa8d-d4d7fa52d253,C8245,147366,0
User_9380,30b637b1-387e-4c41-ba7e-52450dd992df,X5621,102057,0
User_9381,cd6ee3ca-8038-4af3-a046-68931d2203f3,P5736,106920,0
User_9382,9193c5fe-e882-4e3d-a501-9ce1b57579ff,U2917,173342,0
User_9383,24e831ac-3901-4e52-82d6-d5db09887d35,H1414,183500,0
User_9384,2ba10205-3df1-4d03-a430-e27fa3152387,O2002,135239,1
User_9385,3424a16f-46ad-468e-a0da-6bd5f2416ddb,L5188,106381,0
User_9386,2890596d-0db6-4787-97e1-28b8648aed9c,S8222,155320,0
User_9387,56929840-b6f1-41b3-aa73-23b4684edfdf,C6308,137397,0
User_9388,f2619b72-f85e-4085-b9d6-5c0ff5b30896,Z6803,186471,0
User_9389,13c3c8fc-aee2-4df2-bbe8-bb197853f86d,H7448,179658,0
User_9390,66ccf36c-7cc5-4e8c-b698-26c698e63b6c,A4412,146075,0
User_9391,6a3bedfa-3c2e-4450-8b1c-d81f137917a5,B8748,124549,0
User_9392,b9193f26-eb33-4a3a-b845-53b353b25200,S9624,138969,0
User_9393,91753afd-c8f8-4498-8a5f-5fa7875e21ac,R2239,176686,0
User_9394,dea6e6fc-b778-417c-98da-daac9827e4c5,R3738,149607,0
User_9395,44737b1c-c2f8-479d-8cd4-b1a43fd5a9b5,R8718,118764,0
User_9396,ebbe9e2f-c7ac-499d-84dd-84db4bccec51,R7544,148025,0
User_9397,b995eb0c-c945-4bde-aa96-0e37dbc1de4f,F2637,111526,0
User_9398,fd22d27a-fdb5-421f-8037-d46c519c7f01,S6228,150632,0
User_9399,cf1e3ba4-7967-4603-ab48-f81329d70995,T1393,125387,0
User_9400,a453bf74-3b5a-4f1a-bb36-fcd0a9305db5,I5788,139631,0
User_9401,40e6695d-c5b9-4a10-b622-92502af7f7a5,H2329,156941,0
User_9402,5fb88a79-e12b-42aa-aaa1-8be3d34b74e6,X3228,116767,0
User_9403,214b9f51-c4a1-4d06-abbd-b08d16216e5f,N6614,113117,1
User_9404,05777506-e40f-497a-9f9e-d1fe1e81cc57,Q6992,140565,1
User_9405,c50d5c3e-aa73-443b-8834-2a59287279af,Q9820,193601,0
User_9406,c500b67b-b5b7-46ba-8b1e-c646a4d5a553,A3058,144763,0
User_9407,6ceeb40d-a87a-42d8-9250-0ac0684a3d47,W5859,128381,0
User_9408,60291bb1-de48-4741-8689-8f7d31e34498,H4527,112314,0
User_9409,1b024285-7b6c-418c-ab08-ad8896e9d303,E2995,130387,0
User_9410,a9af4094-ccc1-4e33-8281-f9c769e4fd5d,Q3850,185767,0
User_9411,a84b196c-d107-4944-8dd9-5bfd9705886f,V6103,163894,0
User_9412,cc71f6d2-4b93-40fc-bd65-ad0643b404bd,B9349,129723,0
User_9413,fdaccbbc-139a-4843-a4cf-b02c59f99613,C3203,160047,0
User_9414,c635d026-f347-4e56-aac2-95adba1586f4,V5461,100147,0
User_9415,9f97fa2c-7cd0-42c4-abc8-3590eda56975,O5688,172730,0
User_9416,fcb8c3fa-9874-4cbf-b00c-cd7c4f935dc4,C1064,147446,0
User_9417,0e91ad7a-dfd5-47ac-917b-17ceafcab902,X3228,133501,0
User_9418,0b9ad1c2-32fc-4622-bf37-546d6306f706,I4255,178152,0
User_9419,7fcdc33e-1f71-4fed-bee3-10d77b77cf2b,O4291,120320,0
User_9420,13e7486f-7895-4081-902e-00cbf18a8e3b,P7055,142480,0
User_9421,d139926e-9c11-4b8b-b883-8f819eb78b5a,V4346,125524,0
User_9422,4a0b7642-eec6-40c7-a4c6-96ad490adccc,M8443,170482,0
User_9423,85348f53-e52c-4760-9a9f-7fd7a479606e,N8680,149494,0
User_9424,3c83b536-3295-4752-a847-5b4d3f7ed98d,P1342,151274,0
User_9425,f2619b72-f85e-4085-b9d6-5c0ff5b30896,Z4784,160119,0
User_9426,1f77e2d6-4a0f-4c63-8080-00976c5ccb5c,D7961,104962,0
User_9427,05777506-e40f-497a-9f9e-d1fe1e81cc57,H1031,108831,0
User_9428,7c320298-8f7a-4c5f-aef9-d482a2db9991,S9248,126882,0
User_9429,50ca36dc-9680-4f1c-9b01-cc1533b5672f,D1693,126427,0
User_9430,05777506-e40f-497a-9f9e-d1fe1e81cc57,K7069,175674,0
User_9431,98994bb9-c1b4-4beb-8890-cb9caa12b790,M6286,108588,0
User_9432,ef68c300-fd8c-425f-b2ad-75e2e6e8577b,D8486,180694,0
User_9433,eb65236a-e71e-4f30-8c5f-32604abfd4c0,Z7220,156639,0
User_9434,de67c57e-c3bd-410f-94ad-dba1962ad076,B3456,138109,0
User_9435,04d3311c-93d2-452f-a0fa-5416a2fd8222,Q9935,115211,1
User_9436,e8de387b-d51d-40c7-ae8a-6ee89ed2b724,X7223,199704,0
User_9437,b448198c-23de-4886-90d1-b07b28ad3b91,E6612,150534,0
User_9438,ef478a4d-2e1b-4f17-a184-69cb1f4c412c,Y6219,179423,0
User_9439,03fcc67e-5212-40ae-924f-a89753f81a1d,W4218,142480,0
User_9440,66b26fde-7c26-4cb5-b712-fc4ce00e247e,V2097,198420,0
User_9441,b7aa8a2a-91d1-4fcc-80b7-9c8fc140eb6e,G8806,190367,0
User_9442,22bf13e9-8d35-42b8-84fe-ea39eb3fd350,E8305,186501,0
User_9443,300e8189-fafe-4474-97df-74d2c9ffc059,C9969,188252,1
User_9444,7adfe7ed-c65a-45e3-8f1b-876c980f864b,O2002,170592,0
User_9445,45f57b2b-6281-4e77-babf-37f7c84c16f0,H7448,176185,0
User_9446,e139ab60-11f3-41c4-8df3-c57dfaad651d,M9365,107811,0
User_9447,74df0616-6c9a-42a7-a7b5-a9399d92b530,A8328,173342,0
User_9448,2af8f22d-c0a5-4150-ba48-1650f8b3ef67,D4053,193342,0
User_9449,71a7d9b4-3955-484a-80fb-d7d0d32439a1,P8800,183153,1
User_9450,f607eec4-a304-4e33-83bc-b60361b6b97c,K2233,148193,0
User_9451,0ea14ef3-b6e0-4fd2-9e6d-63bf9560d9d8,M3629,132661,1
User_9452,4d9033a0-1bbb-4e25-ac50-89b644fff359,D2239,199671,0
User_9453,76bb2f89-78e8-4712-8a13-e911b0d1d1fa,Q1574,146299,0
User_9454,6e2db0ee-8710-47c5-a2db-9f485f8e26f0,J5336,157354,1
User_9455,2911deda-542c-4988-9dfe-ab79d2b65318,S8362,165709,0
User_9456,d44207cf-6e7c-4bac-a877-80245fa0c961,Z6803,142014,0
User_9457,d9c7a221-8cf9-42ea-bb0d-aa538143ea75,Z5039,123777,0
User_9458,b995eb0c-c945-4bde-aa96-0e37dbc1de4f,E8889,143665,0
User_9459,0de3d5f3-522f-410b-938f-e2e59a40b9c1,W5749,161062,0
User_9460,8158b8fc-2ab2-40ae-9f01-402b29a7fc9d,O5277,165621,0
User_9461,4e5b89c7-90eb-41c7-ad47-a55ec2b93907,N9389,127888,0
User_9462,d44207cf-6e7c-4bac-a877-80245fa0c961,O6713,188434,0
User_9463,0b9ad1c2-32fc-4622-bf37-546d6306f706,G9182,124285,0
User_9464,0ea580ec-146f-4fed-a46d-bd9c2c33ebd3,I7527,154275,0
User_9465,63026940-29ac-4021-8ead-70e559425816,G7988,157003,0
User_9466,2af8f22d-c0a5-4150-ba48-1650f8b3ef67,E2875,169612,0
User_9467,071d26b3-0924-41d4-bc1b-6e6c825ec648,A7684,158195,0
User_9468,93a12827-4044-4491-9675-0616d05aa889,Z1933,121615,0
User_9469,0e08d383-922f-4e6a-9337-af9368e2fb0a,O4291,129643,0
User_9470,49a28af8-8f34-4b4f-9404-08f114e2fb72,G3491,193523,0
User_9471,a3fe1f21-ad61-4f22-9d68-ea894ad3f049,O8080,177464,0
User_9472,bfd4153a-a13c-4192-96bf-ae277b7084a7,A1202,145898,0
User_9473,fbf443b3-7896-4840-9fa6-ac02d5544e89,Q7370,166344,0
User_9474,b3f73ea6-8ceb-4112-b885-598e96192d00,I7307,196973,0
User_9475,d525b0b1-f9c8-4e7b-a7d5-b7deb4dea597,H6594,128689,0
User_9476,1c8ba166-7372-485c-9b65-a651fe222f73,O4878,183367,0
User_9477,7d7fc64e-d107-4923-b0ef-77ae4e7de825,N2409,129014,0
User_9478,40f47cad-5b45-4789-833f-28d1cb298c76,O3674,171164,0
User_9479,8b509d5a-efb5-4b0c-912f-24f901528f37,Z6763,199381,0
User_9480,b995eb0c-c945-4bde-aa96-0e37dbc1de4f,S3277,170793,0
User_9481,b953ad6f-cbde-4a3d-a16c-e65b49205804,L1022,193422,0
User_9482,bed9f3fc-3a51-4804-afd0-649f74dad12b,Q9596,192318,0
User_9483,04d0824c-cd7a-46dd-90b2-3d9c6d34cb23,T6126,118764,0
User_9484,dc22645d-d2a6-4965-8e7d-2ee2222dd939,X9839,150294,0
User_9485,0d368484-8808-4a66-a340-11cb16f5220d,T1063,127002,0
User_9486,664819be-4eee-40b1-a51b-fccfe0f50b4d,X8586,171035,0
User_9487,34da41ea-cb0e-4b43-b249-b8b0b13b2056,Y1457,188899,0
User_9488,3ae8e134-90c9-4c12-8058-7e87c69d8250,Y5496,192937,0
User_9489,ca450f97-c761-4ddb-b597-6da0a47ab977,Z4579,112404,1
User_9490,0b9ad1c2-32fc-4622-bf37-546d6306f706,Q9935,113105,0
User_9491,1c4dbaf2-2b8b-42be-ad39-ffba04cc4d06,J3176,196912,0
User_9492,cc71f6d2-4b93-40fc-bd65-ad0643b404bd,Y7843,111636,0
User_9493,6b9343d3-20df-4dd1-a694-e1ef266b5264,Z9471,166963,0
User_9494,43cdf626-6160-4ebd-9d77-bad19841c251,F7593,180397,1
User_9495,218f2ee2-55a9-4ead-826e-564ded1651f2,X3786,140005,0
User_9496,20ea57ce-6e39-48ae-9b74-d6809104980e,G9182,161062,0
User_9497,fbf443b3-7896-4840-9fa6-ac02d5544e89,N1055,155097,0
User_9498,1e9ba63a-7eb5-47e3-b14d-35748032e828,B8618,177629,0
User_9499,b622052f-f6f6-41f3-b1a6-7ee6858b5a4b,O4830,141599,0
User_9500,25090681-ac11-4af4-a349-94a959bfc00e,O9917,168940,0
User_9501,2a755d83-c20d-4636-986e-89c76bd7ec3e,J5164,124960,0
User_9502,0e08d383-922f-4e6a-9337-af9368e2fb0a,P1376,167320,0
User_9503,50de5711-a9f2-4223-94c1-16e8a158f94f,O9728,156168,0
User_9504,4a5e5fee-3b02-4987-8687-76c0d0fb89a1,Z6803,190439,1
User_9505,bd4938ba-b154-45aa-a91b-5f6aa5db3d19,X8207,184340,0
User_9506,c97d605b-f53a-4415-9541-97e3a2527dad,Z6803,100147,0
User_9507,5cc26a5f-04b6-4520-b1dd-7e5f26569a74,Y7559,151830,1
User_9508,74df0616-6c9a-42a7-a7b5-a9399d92b530,D6354,109471,0
User_9509,081c0ff4-614a-4920-9c7d-a3a45df56580,Q8915,133978,0
User_9510,bd120342-8163-4ece-9616-48b7d8e303d2,I2234,156384,0
User_9511,22be9804-2d73-4f9b-b188-ad07f6b1178c,D2121,190157,0
User_9512,3b111faa-ae18-4200-9506-e90b7b11aadb,N5344,171625,1
User_9513,c61051f9-ec06-4c6e-9718-812917c0db35,Q2784,170915,0
User_9514,dfca23b9-6492-4303-876c-29dc7f0607b4,A7445,127023,0
User_9515,1991cf05-7c3e-4cc0-9fb9-97e57ec5d720,V6929,109837,0
User_9516,da5a58c6-c708-4ade-9089-7e468c547cdb,H2502,185816,0
User_9517,708ba996-21f6-4b60-b897-eac1f55040ff,Q2771,112460,0
User_9518,ce67b7b2-fbd8-4ee9-bf3d-3db67119d307,P2775,163722,0
User_9519,566d881e-d244-47fe-a8cb-6cfca1cb104f,L8657,144777,0
User_9520,b1434074-363a-4365-a904-652ecd9668e5,A1795,125130,0
User_9521,36d1af57-b544-4013-877a-496d33c66bd9,T4461,100147,0
User_9522,fe243e34-59a0-411c-9560-fa21441d9a79,Y2765,195433,0
User_9523,358fb7f2-8cf8-4657-803e-3509129ce671,O3010,160752,0
User_9524,42ff55c6-ebfd-4ee2-b7cb-a1a53b66d819,U6461,141255,0
User_9525,9a2def98-7846-403f-84bf-41972a719c57,H4270,171565,1
User_9526,46683a1b-9850-476f-b498-5962580c75e5,A9275,132717,0
User_9527,a57c1c29-2693-4269-8903-5569f0f425a5,W3627,119186,0
User_9528,f7b439cd-7573-46c5-b007-03167bca626e,K8252,170167,0
User_9529,065d6906-a405-49cf-ae0b-81b071a8fbea,O4291,149607,0
User_9530,84f1c571-c74c-47a7-8a2f-91a0a07ccca5,Q6458,188944,0
User_9531,cc554dbc-62a5-4352-9a11-b4c04c8cea8a,N3660,196912,1
User_9532,a5907d1e-e0e4-4308-a562-cf72fc7d286d,G6707,174664,0
User_9533,c4dc0c4e-b977-43ab-a2d9-ca753ce7b8f3,W6168,169517,0
User_9534,f2a935da-02d5-46c1-a8c1-90c592b3113e,I6694,187130,0
User_9535,dae5b6a5-4580-4eaa-a347-b44b62b9aaf2,T5411,158084,0
User_9536,8b509d5a-efb5-4b0c-912f-24f901528f37,B6780,102630,0
User_9537,89404c1e-6a84-46bc-b487-e38e0fe3833e,R9904,193422,0
User_9538,cfa2b309-37dc-4c94-813b-17a62192cb06,R9216,135386,0
User_9539,83f84053-9141-4c48-94eb-4dc98e799cc6,H8496,139631,0
User_9540,af948bf1-c1f9-4920-9d2a-eafbbad154b6,D8896,104302,0
User_9541,34a7b60e-c9b7-49d2-b514-509a92a1247a,I6214,111056,0
User_9542,e0e12415-bb4f-483e-a929-b408c881a525,G9154,165168,0
User_9543,81fcbf95-03ed-4166-b519-d2772dcd1b44,H7782,194382,0
User_9544,1c8ba166-7372-485c-9b65-a651fe222f73,V6226,169602,0
User_9545,4f05c59a-7bca-4012-ab1e-94d4992209ec,O2087,123991,0
User_9546,7d2bb9f5-7c49-4318-a7c8-539a01a8afa2,L9952,156410,0
User_9547,df02dc71-3658-4cef-a98e-df3147118b28,K6371,166778,1
User_9548,05777506-e40f-497a-9f9e-d1fe1e81cc57,D5523,195423,0
User_9549,4f3558b6-96c6-4703-af60-5e169dd031f0,D8564,114451,0
User_9550,bc01c647-57d4-4042-b5c7-7e198dd366fd,U4943,163068,0
User_9551,bcc1d775-95db-49f7-ae5c-9580e9eaea34,Q4521,146679,0
User_9552,7f8bca30-035c-4716-ad36-b6b37e1fe05f,N9987,161062,0
User_9553,bc051b75-55db-4678-8074-67e5da5eecae,D1693,124280,0
User_9554,1c8ba166-7372-485c-9b65-a651fe222f73,S9241,177345,0
User_9555,2af8f22d-c0a5-4150-ba48-1650f8b3ef67,S5633,152896,0
User_9556,87421f91-8ebf-4880-9700-cc50b0432fef,Y9979,145994,0
User_9557,966efcc8-597b-4d1d-92c5-9e78d4eaabc3,R7849,192934,0
User_9558,f61bbb9a-e341-4edd-9556-2f8987526fb9,I9176,135610,0
User_9559,0039a3cd-e7dc-454e-9aee-f48afb7f9637,O7479,113291,0
User_9560,e4016004-dd98-4934-b272-a4ec8b44aded,J4178,192744,0
User_9561,8b5c5500-1eab-43f3-acf6-93a80de05108,O9181,194816,0
User_9562,11b40ae7-1a4b-4e27-afd7-0f4ad04041c9,X6198,199263,0
User_9563,324c3332-cef3-485d-86cc-11ac30d45478,E8084,101057,0
User_9564,51ad38b1-c21e-449c-92fc-8dab1b5c3be3,O7282,128851,0
User_9565,ef2cb4a4-4b80-4926-90c3-a33c0ea1e318,P4420,134877,0
User_9566,de9ed57e-f7ee-4253-bf59-b3d021e604a8,S1144,156180,0
User_9567,c623206b-6e8d-44ec-bb7a-bbb1614f0a92,Z6049,178313,1
User_9568,66b26fde-7c26-4cb5-b712-fc4ce00e247e,Y2130,110807,0
User_9569,6b17ee0c-fd0d-494e-80e0-c60aedd3cdd5,B1836,164146,0
User_9570,79a3028d-dea3-460c-9d2f-f1f922f70fa7,X6573,115829,0
User_9571,d638ae4f-3838-4d1d-9d71-1220e3609c19,Y3478,155829,0
User_9572,18d6fe26-cad0-47eb-946c-4d2bc56d0791,Q3075,154538,0
User_9573,5de07719-1b39-45f8-a8f6-4e18d946ae82,E3656,112037,0
User_9574,44525652-699f-41e2-9668-caae5e9eba5c,O5343,147425,0
User_9575,2af8f22d-c0a5-4150-ba48-1650f8b3ef67,S9241,125395,0
User_9576,43738897-7e1c-47d8-a3bc-dad951667689,I9614,139282,0
User_9577,3bf1f145-3912-424a-9b79-85eb96df82a2,R9904,199855,0
User_9578,ffc396ff-7849-4754-aec6-4fc34225c800,Q5856,108340,0
User_9579,1cd4b9a1-7e4f-4cb6-80a7-af6b157496a3,D5489,170411,1
User_9580,18434738-042a-4989-887a-ac5612fb0f4d,E3326,116141,0
User_9581,a4c858af-f4e4-4f78-929b-9f6787c31862,Y7391,116408,0
User_9582,9dfdfdcb-d327-4ba8-b1e3-4239bbd1153e,F2629,198483,0
User_9583,f2619b72-f85e-4085-b9d6-5c0ff5b30896,M2590,148312,0
User_9584,23503d14-3a4e-4c32-a5ea-c967903ccbcc,Y2021,164792,0
User_9585,d66b0f6a-8fdd-4702-929e-dc5e84acf4c6,E8299,116153,0
